0.272, 0.0, 0.728, 0.6249
0.167, 0.0, 0.833, 0.25
0.161, 0.0, 0.839, 0.3182
0.146, 0.208, 0.646, 0.0987
0.24, 0.0, 0.76, 0.6249
0.0, 0.0, 1.0, 0.0
0.0, 0.202, 0.798, -0.5106
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.281, 0.086, 0.633, 0.6486
0.0, 0.0, 1.0, 0.0
0.654, 0.0, 0.346, 0.9741
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.375, 0.0, 0.625, 0.6369
0.375, 0.0, 0.625, 0.6369
0.375, 0.0, 0.625, 0.6369
0.0, 0.0, 1.0, 0.0
0.375, 0.0, 0.625, 0.6369
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.16, 0.0, 0.84, 0.2263
0.16, 0.0, 0.84, 0.2263
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.079, 0.0, 0.921, 0.2023
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.197, 0.0, 0.803, 0.4019
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.111, 0.0, 0.889, 0.25
0.111, 0.0, 0.889, 0.25
0.375, 0.0, 0.625, 0.6369
0.344, 0.0, 0.656, 0.6369
0.0, 0.0, 1.0, 0.0
0.171, 0.0, 0.829, 0.5423
0.0, 0.0, 1.0, 0.0
0.618, 0.0, 0.382, 0.9741
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.401, 0.0, 0.599, 0.7717
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.363, 0.0, 0.637, 0.6767
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.172, 0.0, 0.828, 0.4019
0.172, 0.0, 0.828, 0.4019
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.379, 0.0, 0.621, 0.7717
0.379, 0.0, 0.621, 0.7717
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.197, 0.0, 0.803, 0.4019
0.197, 0.0, 0.803, 0.4019
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.16, 0.0, 0.84, 0.5319
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.2, 0.0, 0.8, 0.4588
0.375, 0.0, 0.625, 0.6369
0.2, 0.0, 0.8, 0.4588
0.2, 0.0, 0.8, 0.4588
0.162, 0.096, 0.742, 0.128
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.194, 0.0, 0.806, 0.6514
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.375, 0.0, 0.625, 0.6369
0.153, 0.0, 0.847, 0.2023
0.0, 0.0, 1.0, 0.0
0.157, 0.0, 0.843, 0.3818
0.0, 0.0, 1.0, 0.0
0.15, 0.0, 0.85, 0.3182
0.0, 0.0, 1.0, 0.0
0.188, 0.0, 0.812, 0.4588
0.171, 0.133, 0.696, 0.1531
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.34, 0.0, 0.66, 0.7717
0.34, 0.0, 0.66, 0.7717
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.126, 0.0, 0.874, 0.3182
0.0, 0.0, 1.0, 0.0
0.096, 0.0, 0.904, 0.2023
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.076, 0.126, 0.798, -0.296
0.076, 0.126, 0.798, -0.296
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.3, 0.0, 0.7, 0.7184
0.152, 0.0, 0.848, 0.3612
0.152, 0.0, 0.848, 0.3612
0.179, 0.0, 0.821, 0.5719
0.375, 0.0, 0.625, 0.6369
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.143, 0.857, -0.128
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.209, 0.0, 0.791, 0.6089
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.193, 0.0, 0.807, 0.5562
0.0, 0.0, 1.0, 0.0
0.132, 0.0, 0.868, 0.5423
0.262, 0.0, 0.738, 0.4939
0.262, 0.0, 0.738, 0.4939
0.084, 0.0, 0.916, 0.0258
0.084, 0.0, 0.916, 0.0258
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.113, 0.0, 0.887, 0.3182
0.087, 0.0, 0.913, 0.2023
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.161, 0.839, -0.3595
0.106, 0.11, 0.783, -0.0191
0.0, 0.0, 1.0, 0.0
0.13, 0.0, 0.87, 0.2023
0.13, 0.0, 0.87, 0.2023
0.0, 0.194, 0.806, -0.3818
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.194, 0.806, -0.3818
0.0, 0.194, 0.806, -0.3818
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.142, 0.858, -0.3595
0.114, 0.0, 0.886, 0.2023
0.0, 0.0, 1.0, 0.0
0.162, 0.096, 0.742, 0.128
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.156, 0.08, 0.764, 0.4738
0.0, 0.116, 0.884, -0.3612
0.0, 0.0, 1.0, 0.0
0.0, 0.275, 0.725, -0.2263
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.161, 0.0, 0.839, 0.3182
0.259, 0.0, 0.741, 0.6369
0.241, 0.0, 0.759, 0.5859
0.0, 0.0, 1.0, 0.0
0.0, 0.097, 0.903, -0.128
0.0, 0.194, 0.806, -0.3818
0.0, 0.13, 0.87, -0.34
0.0, 0.194, 0.806, -0.3818
0.0, 0.13, 0.87, -0.34
0.312, 0.0, 0.688, 0.6124
0.312, 0.0, 0.688, 0.6124
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.182, 0.0, 0.818, 0.6767
0.0, 0.0, 1.0, 0.0
0.145, 0.075, 0.78, 0.4738
0.0, 0.0, 1.0, 0.0
0.0, 0.213, 0.787, -0.2263
0.0, 0.0, 1.0, 0.0
0.0, 0.113, 0.887, -0.1027
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.226, 0.0, 0.774, 0.5859
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.375, 0.0, 0.625, 0.6369
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.216, 0.0, 0.784, 0.296
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.113, 0.0, 0.887, 0.4926
0.0, 0.0, 1.0, 0.0
0.333, 0.0, 0.667, 0.5423
0.0, 0.0, 1.0, 0.0
0.151, 0.146, 0.703, 0.0258
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.288, 0.1, 0.611, 0.6486
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.231, 0.769, -0.5106
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.11, 0.0, 0.89, 0.3818
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.091, 0.0, 0.909, 0.2023
0.0, 0.136, 0.864, -0.3321
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.167, 0.833, -0.5267
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.194, 0.806, -0.3818
0.0, 0.122, 0.878, -0.3612
0.0, 0.243, 0.757, -0.6351
0.0, 0.0, 1.0, 0.0
0.109, 0.299, 0.591, -0.6351
0.0, 0.172, 0.828, -0.3612
0.0, 0.172, 0.828, -0.3612
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.139, 0.275, 0.586, -0.4995
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.091, 0.0, 0.909, 0.2023
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.076, 0.924, -0.1027
0.0, 0.076, 0.924, -0.1027
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.245, 0.755, -0.5994
0.0, 0.245, 0.755, -0.5994
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.138, 0.0, 0.862, 0.4939
0.0, 0.0, 1.0, 0.0
0.079, 0.0, 0.921, 0.2263
0.076, 0.0, 0.924, 0.2263
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.072, 0.928, -0.1027
0.0, 0.072, 0.928, -0.1027
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.095, 0.0, 0.905, 0.2732
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.45, 0.55, -0.5994
0.0, 0.194, 0.806, -0.3818
0.0, 0.194, 0.806, -0.3818
0.0, 0.175, 0.825, -0.3818
0.0, 0.175, 0.825, -0.3818
0.0, 0.0, 1.0, 0.0
0.209, 0.0, 0.791, 0.6089
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.087, 0.0, 0.913, 0.2732
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.205, 0.086, 0.709, 0.4939
0.156, 0.0, 0.844, 0.3802
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.136, 0.3, 0.563, -0.3612
0.136, 0.3, 0.563, -0.3612
0.0, 0.0, 1.0, 0.0
0.138, 0.0, 0.862, 0.4939
0.13, 0.0, 0.87, 0.34
0.13, 0.0, 0.87, 0.34
0.144, 0.0, 0.856, 0.4939
0.144, 0.0, 0.856, 0.4939
0.144, 0.0, 0.856, 0.4939
0.144, 0.0, 0.856, 0.4939
0.121, 0.0, 0.879, 0.296
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.231, 0.769, -0.3818
0.0, 0.231, 0.769, -0.3818
0.191, 0.08, 0.729, 0.4939
0.0, 0.0, 1.0, 0.0
0.124, 0.275, 0.601, -0.3612
0.124, 0.275, 0.601, -0.3612
0.0, 0.0, 1.0, 0.0
0.0, 0.182, 0.818, -0.4404
0.0, 0.182, 0.818, -0.4404
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.154, 0.154, 0.691, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.161, 0.839, -0.3612
0.133, 0.0, 0.867, 0.3182
0.182, 0.0, 0.818, 0.4404
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.095, 0.0, 0.905, 0.2732
0.163, 0.0, 0.837, 0.4798
0.148, 0.0, 0.852, 0.4798
0.136, 0.0, 0.864, 0.296
0.136, 0.0, 0.864, 0.296
0.148, 0.0, 0.852, 0.4798
0.0, 0.0, 1.0, 0.0
0.179, 0.107, 0.714, 0.25
0.0, 0.0, 1.0, 0.0
0.0, 0.162, 0.838, -0.4404
0.0, 0.162, 0.838, -0.4404
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.583, 0.417, -0.4215
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.132, 0.0, 0.868, 0.4939
0.141, 0.0, 0.859, 0.4215
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.412, 0.588, -0.4215
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.128, 0.0, 0.872, 0.4215
0.177, 0.0, 0.823, 0.3327
0.177, 0.0, 0.823, 0.3327
0.182, 0.0, 0.818, 0.4404
0.182, 0.0, 0.818, 0.4404
0.0, 0.0, 1.0, 0.0
0.231, 0.0, 0.769, 0.4588
0.0, 0.194, 0.806, -0.34
0.0, 0.194, 0.806, -0.34
0.069, 0.0, 0.931, 0.1027
0.069, 0.0, 0.931, 0.1027
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.188, 0.0, 0.812, 0.5719
0.0, 0.0, 1.0, 0.0
0.0, 0.162, 0.838, -0.4404
0.0, 0.218, 0.782, -0.5994
0.0, 0.0, 1.0, 0.0
0.156, 0.0, 0.844, 0.34
0.0, 0.306, 0.694, -0.6597
0.0, 0.0, 1.0, 0.0
0.124, 0.0, 0.876, 0.1779
0.0, 0.0, 1.0, 0.0
0.16, 0.0, 0.84, 0.2732
0.0, 0.162, 0.838, -0.4404
0.0, 0.194, 0.806, -0.3818
0.0, 0.194, 0.806, -0.3818
0.0, 0.0, 1.0, 0.0
0.154, 0.0, 0.846, 0.3327
0.154, 0.0, 0.846, 0.3327
0.162, 0.0, 0.838, 0.4404
0.162, 0.0, 0.838, 0.4404
0.0, 0.108, 0.892, -0.1779
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.16, 0.84, -0.2263
0.0, 0.0, 1.0, 0.0
0.209, 0.0, 0.791, 0.4404
0.0, 0.0, 1.0, 0.0
0.106, 0.0, 0.894, 0.2263
0.0, 0.268, 0.732, -0.6597
0.202, 0.0, 0.798, 0.5106
0.322, 0.0, 0.678, 0.8436
0.203, 0.0, 0.797, 0.6514
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.185, 0.0, 0.815, 0.6514
0.185, 0.0, 0.815, 0.6514
0.0, 0.096, 0.904, -0.1779
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.225, 0.0, 0.775, 0.4939
0.225, 0.0, 0.775, 0.4939
0.231, 0.0, 0.769, 0.5106
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.172, 0.0, 0.828, 0.3612
0.186, 0.0, 0.814, 0.4939
0.186, 0.0, 0.814, 0.4939
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.137, 0.0, 0.863, 0.4019
0.137, 0.0, 0.863, 0.4019
0.0, 0.0, 1.0, 0.0
0.0, 0.148, 0.852, -0.5904
0.0, 0.169, 0.831, -0.4303
0.0, 0.169, 0.831, -0.4303
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.13, 0.0, 0.87, 0.2023
0.13, 0.0, 0.87, 0.2023
0.225, 0.0, 0.775, 0.4939
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.333, 0.0, 0.667, 0.7571
0.0, 0.0, 1.0, 0.0
0.198, 0.0, 0.802, 0.4939
0.198, 0.0, 0.802, 0.4939
0.202, 0.0, 0.798, 0.5106
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.219, 0.0, 0.781, 0.6369
0.153, 0.0, 0.847, 0.4019
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.156, 0.0, 0.844, 0.5719
0.0, 0.0, 1.0, 0.0
0.198, 0.0, 0.802, 0.6369
0.194, 0.0, 0.806, 0.6514
0.0, 0.0, 1.0, 0.0
0.162, 0.0, 0.838, 0.4404
0.0, 0.0, 1.0, 0.0
0.15, 0.156, 0.694, -0.0258
0.0, 0.0, 1.0, 0.0
0.133, 0.0, 0.867, 0.25
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.379, 0.0, 0.621, 0.6705
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.121, 0.0, 0.879, 0.4404
0.333, 0.0, 0.667, 0.6705
0.0, 0.178, 0.822, -0.3818
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.13, 0.0, 0.87, 0.4019
0.13, 0.0, 0.87, 0.4019
0.0, 0.0, 1.0, 0.0
0.198, 0.0, 0.802, 0.6369
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.198, 0.0, 0.802, 0.6369
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.087, 0.913, -0.2263
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.364, 0.0, 0.636, 0.782
0.0, 0.0, 1.0, 0.0
0.0, 0.333, 0.667, -0.3612
0.0, 0.0, 1.0, 0.0
0.248, 0.0, 0.752, 0.6808
0.0, 0.15, 0.85, -0.3182
0.478, 0.0, 0.522, 0.6705
0.0, 0.133, 0.867, -0.3182
0.0, 0.133, 0.867, -0.3182
0.0, 0.133, 0.867, -0.3182
0.122, 0.0, 0.878, 0.3612
0.0, 0.133, 0.867, -0.3182
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.45, 0.55, -0.9422
0.153, 0.0, 0.847, 0.4404
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.091, 0.0, 0.909, 0.2023
0.0, 0.0, 1.0, 0.0
0.0, 0.0, 1.0, 0.0
0.0, 0.149, 0.851, -0.1027
0.0, 0.0, 1.0, 0.0
